SCC: ,SCC Descriptions: ,Deaths from NH3 to TotalPop,Deaths from NOX to TotalPop,Deaths from PM25-PRI to TotalPop,Deaths from SO2 to TotalPop,Deaths from VOC to TotalPop,Deaths from NH3 to WhiteNoLat,Deaths from NOX to WhiteNoLat,Deaths from PM25-PRI to WhiteNoLat,Deaths from SO2 to WhiteNoLat,Deaths from VOC to WhiteNoLat,Deaths from NH3 to Black,Deaths from NOX to Black,Deaths from PM25-PRI to Black,Deaths from SO2 to Black,Deaths from VOC to Black,Deaths from NH3 to Native,Deaths from NOX to Native,Deaths from PM25-PRI to Native,Deaths from SO2 to Native,Deaths from VOC to Native,Deaths from NH3 to Asian,Deaths from NOX to Asian,Deaths from PM25-PRI to Asian,Deaths from SO2 to Asian,Deaths from VOC to Asian,Deaths from NH3 to Other,Deaths from NOX to Other,Deaths from PM25-PRI to Other,Deaths from SO2 to Other,Deaths from VOC to Other,Deaths from NH3 to Latino,Deaths from NOX to Latino,Deaths from PM25-PRI to Latino,Deaths from SO2 to Latino,Deaths from VOC to Latino,Deaths from NH3 to Poverty,Deaths from NOX to Poverty,Deaths from PM25-PRI to Poverty,Deaths from SO2 to Poverty,Deaths from VOC to Poverty,Deaths from NH3 to TwoXPov,Deaths from NOX to TwoXPov,Deaths from PM25-PRI to TwoXPov,Deaths from SO2 to TwoXPov,Deaths from VOC to TwoXPov
2801500320,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Orchard Crop is Apple""",0.007518358024137894,0.04706622334600761,0.7578260589887004,0.10616603378876903,0.015697168828247524,0.005730057358661076,0.037170356960535715,0.5701441512132085,0.07965003236182908,0.012011467562263945,0.0006448765128876775,0.001447051545480555,0.020400330083019114,0.006107435466860692,0.0003624905458892056,7.08384083725407e-05,0.00046577101783595696,0.00639521416743575,0.0011639331142934057,0.00015829189421158333,0.00019693880595071596,0.0009882694268756806,0.028074237162547578,0.004592806969496208,0.00041947801054576547,0.00014787078551986303,0.0010736672746192533,0.023664909516907764,0.0032282233883271657,0.0004314392135900204,0.0007277761569004117,0.005921107146523423,0.10914721700146061,0.01142360241415735,0.0023140016322693133,0.00104805576303664,0.006869295842064289,0.11069334649009763,0.014538812779095644,0.00232760099794614,0.0048757554025632656,0.029562046637472344,0.4854862264789207,0.07056630244267198,0.009846450525281757
2280003100,"""Mobile Sources;Marine Vessels""",0.4287638686371174,104.15254219415414,141.75936151010973,130.6878625724955,3.187395953598646,0.19065463390543042,44.847782119501844,61.14777481320334,65.55367500232698,1.3451510388644332,0.06639954914599985,16.923217340460074,27.71285674950805,21.218296527640675,0.6118572149860829,0.001257555090979314,0.3613171659142882,0.39583904753481863,0.44003820422557177,0.009397712550698871,0.03585732719404807,8.323673629449234,9.582609324655392,7.892739790552307,0.2106021635417143,0.00945554490158178,2.313160180342862,3.130521542214439,2.4598046597584795,0.06668901400841402,0.12513925868285922,31.38339178729444,39.78975998219435,33.12330830744067,0.9436988082264417,0.06499314713773043,17.875144169753014,24.92205943598719,20.484710535948302,0.5737539933038233,0.2716802967821814,62.955950200303604,85.3046834849583,81.62211594418554,1.890536023481449
2801500250,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Field Crop is Sugar Cane: Burning Techniques Not Significant""",8.164761630608757,2.662967074073663,38.2205427326954,1.1359134385140235,2.6306825217506584,4.64515249215546,1.6347428140300324,22.09026206660052,0.616362078040834,1.6293440530189616,1.9247363184064552,0.6476777096649864,9.507001051211583,0.24304772602924615,0.6901532411259811,0.03727196797466443,0.013955264945969966,0.17583275318015273,0.004785117697501196,0.014133810663921735,0.193295626632187,0.04967506165751319,0.8478677268242748,0.03138674550480134,0.04396015826829211,0.1219389263202091,0.04070769357921466,0.5727936293455778,0.016835290120047704,0.03989345839914833,1.242366284139091,0.27620852226216397,5.026785412946035,0.2234964794611524,0.21319779267835237,1.4502755479183327,0.46383893408165994,6.762273547941477,0.1991717826325577,0.4663225985470588,4.80620383944999,1.5732309146368,22.560944202449225,0.6701621597454674,1.5513370477896087
2801500100,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Field Crops Unspecified""",0.059753631401813855,9.169010563774195,109.26345373182531,8.842490322344176,3.4886072130597663,0.034290301990299143,7.524345798762705,83.28792250020025,6.633470587832243,2.8448447869096274,0.012722421212977689,0.6730535833906119,11.88308448324745,1.1134120926324913,0.24712262815284108,0.0002520750493498632,0.05250741560044235,0.555074022308218,0.03425316144860784,0.02320265446310159,0.002103218710263717,0.158945999989582,2.6365549495348604,0.23005490837698053,0.05717085179650983,0.0009448309101445502,0.17591919649045065,2.2498768502002577,0.17438694781052588,0.07071642686230419,0.009440783474150146,0.5842385811874267,8.65094103330584,0.6569126323438218,0.24554987112855442,0.010073266952212058,1.2311673463285882,15.308489538823412,1.251686247920612,0.4719533046229408,0.03603476229447505,5.920529900539591,70.67932161177295,5.745859226380386,2.2311328870319476
2801500600,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Forest Residues Unspecified (see also 28-10-015-000)""",0.15122239958576422,0.0074178781095560805,3.2815786447800246,4.886304370606635e-06,0.08451871100397444,0.08018864225321422,0.005233752477333948,1.8240185597447098,3.649429648048702e-06,0.05456416154125361,0.023348995865874127,0.0012806146481683205,0.49105549157227696,2.6021282804747314e-07,0.010093494408369376,0.00020257680544767548,2.839166964566674e-05,0.004759855060631919,6.976517125621251e-08,0.00012929287972044846,0.014003826515732634,0.00011924956764471285,0.2811495127603917,2.3428730505057465e-07,0.005861758347500277,0.0029156487549059805,0.00016718031177690996,0.06331709629447253,1.5940587426837983e-07,0.001568276141447437,0.030562709525222206,0.0005886894598889441,0.6172781325144848,5.13203558744274e-07,0.01230172775592443,0.01908811602239378,0.0009302552503795931,0.3948366249725424,6.382556828810162e-07,0.008406224421867997,0.10674066839972988,0.004978989348214444,2.3431461892192025,3.30713340944955e-06,0.06295961106857648
2285002006,"""Mobile Sources;Railroad Equipment;Diesel;Line Haul Locomotives: Class I Operations""",1.9886185696527834,1292.1460402289504,342.27020434051315,28.660477292446483,23.793901425637163,1.3626876866360307,924.2961763829379,204.0486911963539,19.796841824825748,14.922683688202406,0.3145048184579258,161.16805571848468,55.351316822009686,4.471376018416917,3.313714982966278,0.008484847559924008,7.590043639261996,1.5138691547702503,0.12503803831170446,0.1468023424294565,0.06544468787975816,34.44650658862677,14.718477821004834,0.9299814310038937,0.8219425506372396,0.038756199872177655,25.49059995239125,7.03496465956913,0.5592328185928265,0.4815109941416349,0.19874033021345852,139.1546581139812,59.60288476424169,2.778007174842128,4.107246865007358,0.2920133826639463,200.2372265213266,57.97325196005611,4.192461210995326,4.0545043898681215,1.2855213896354503,804.3195415756255,207.7335432810214,18.51793051373658,14.199623950203662
2280002100,"""Mobile Sources;Marine Vessels""",0.19360713588332706,105.46062667464916,84.61783247537547,3.6029782213345687,2.368156180139407,0.08878341955728172,54.327105347950834,38.56639783660764,1.6377659102133861,1.0425967530803844,0.03503403568982239,20.78813037065808,17.45054306467024,0.47991687007989375,0.4304690238250661,0.0005538559638439742,0.39311924342173665,0.26136181677774134,0.011190083280028976,0.007769548706664315,0.01724076556053015,8.448131513212308,7.508183095903834,0.36501248531789343,0.21388449214717833,0.0047085943313869725,2.769617883017147,2.2590357105548318,0.08609002661619318,0.06552447117464011,0.047286465053721465,18.734522638630672,18.57231124513245,1.023002848058084,0.6079118951031948,0.030228185491475285,18.112887874233827,15.264894856237934,0.540984456991745,0.4282780248145534,0.12358154236089386,65.31012385551269,51.634131929816654,2.3037119177321252,1.4205427097947614
2801500181,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Field Crop is Hay (wild): Headfire Burning""",0.0966053943150304,0.0572134495166982,1.360659436410463,0.018941579970638386,0.036245723513532176,0.0654805115817934,0.04378927767749842,0.9164011671392307,0.013084006625713913,0.026088207760474574,0.017123431041018034,0.00676760051951934,0.2544844282299593,0.003016482420459209,0.0059597226927466575,0.0008015996021357037,0.0006113655588927267,0.011947205888650829,0.00012436470830531855,0.00043475265854572593,0.0021942394734844723,0.0009039633421570035,0.02656368291549678,0.000481270089093846,0.0005127018973707783,0.0016774625361612142,0.0009665824047094969,0.023205203254369373,0.00033536222693501203,0.0005985620958489854,0.009328150050363491,0.004174660039230383,0.12805774916507529,0.0019000938931668819,0.0026517764466885713,0.015292417977957905,0.00849725590733374,0.2220141935787522,0.002894535853711504,0.005784823840737605,0.059803387772712005,0.035653271312939265,0.8262829997175484,0.01191878945620418,0.02196236701205666
2801500000,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Total""",1.737499301833989,32.506039085949055,414.94412854947893,34.01267109622204,15.849832477875273,0.816641845181648,23.545327931548947,274.2875312156793,23.537451702175456,10.681262171379036,0.10303491908366338,4.520091247694491,70.15162260873083,6.090634265692863,2.751304469322271,0.010579738688890852,0.28630564255389535,2.808951034534408,0.16817547114578654,0.1370648188984295,0.15446351753476958,0.6487283970500846,12.032048042027721,0.8272397191325532,0.3104298807974312,0.05339831952602358,0.5765197446237775,7.999641819527003,0.6110134342565849,0.278835278625582,0.5993809621723684,2.9290660752524458,47.664333418520144,2.778156491603642,1.690935833011811,0.27497574986314804,5.243899955458727,67.5508191261351,5.4379909285060775,2.714747659999072,1.074457691141065,19.682848134624965,253.8471016864637,21.024535684402437,9.348086549503664
2801500220,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Field Crop is Rice: Burning Techniques Not Significant""",0.5043226826660888,0.1956628504791729,2.3394472973004174,0.21339328462260929,0.06838369661542872,0.2866241792025523,0.12193378964200469,1.345983782430766,0.11758729557391599,0.04254902896876729,0.11653669357540754,0.04531425867620866,0.5538180210027965,0.046538736629156835,0.01703034133208932,0.0020562268278596957,0.0010725756559720652,0.009662679996352667,0.0009124912914876725,0.00028593113824934953,0.011853640234889896,0.0032759233367487535,0.05213863195172901,0.0057035666928325676,0.0010254274452740682,0.007465183436887142,0.0030518896406781736,0.03490624184593555,0.003172943878973371,0.001021183251081877,0.07978675894805042,0.02101441325055378,0.3429379373558678,0.03947825030840963,0.006471784417973279,0.09051445980704917,0.035363797275614006,0.4225532657480018,0.037735612605136186,0.012530363653859565,0.29128245359023525,0.1113856890683017,1.3452697807457354,0.124483202955729,0.038645381400000206
2801500420,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Orchard Crop is Pear""",0.00044755368817024405,0.026173883463348722,0.778008210231445,0.10477768242795225,0.02125513390479638,0.00034182914115662614,0.021253055064894326,0.6223125024144279,0.08117550270547007,0.017241954053869198,3.830470309714592e-05,0.0005104183060429361,0.011697322507214072,0.005088747267243645,0.0002772733548519995,4.380628390389654e-06,0.00026810750387295867,0.006477209362167976,0.001197886039654752,0.00018608613088024845,1.1710655606907828e-05,0.00041632680164517267,0.014244601101642431,0.0031786336318214473,0.0002939275764718715,8.818995177550504e-06,0.0007793260670843468,0.026268071559050584,0.0029134076046038663,0.0006976390429121888,4.250956493764199e-05,0.002946649802544587,0.09700850740759864,0.011223505329251097,0.002558253878920224,6.206777731173765e-05,0.0039319977814650416,0.1229697775256625,0.015396836745220875,0.003359202271917913,0.0002907495465097336,0.016094678230477787,0.46990159558791095,0.06666219584037611,0.012757218325531365
2801500141,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Field Crop is Bean (red): Headfire Burning""",0.0010846817206132092,0.000922132187727717,0.010369487751678463,3.199265646211753e-05,0.0005255811067012,0.000816959798420544,0.0007410071843425377,0.007901450800859732,2.401957135385271e-05,0.0004132808215922413,0.00010585431245261258,4.1008121978459754e-05,0.0006109812329774583,3.495620950801835e-06,2.0106147921981688e-05,1.0847157186333248e-05,8.72693100833133e-06,9.491181412955087e-05,2.1187591720249464e-07,6.251572872909974e-06,2.8665883542415474e-05,1.371356368892312e-05,0.00019877290131012248,9.066962328053368e-07,6.9733699046999754e-06,2.047258914835418e-05,1.518751050561746e-05,0.00018466833996428898,5.963143316156521e-07,8.905691755709648e-06,0.00010188198103924929,0.0001024888784694403,0.0013787026955756941,2.7625776887643104e-06,7.006350465037963e-05,0.00014840370542253177,0.0001283452375438939,0.0015118132656569258,4.3523309457831274e-06,7.63433396871363e-05,0.0007083660695696906,0.0005753113714112248,0.006386511977050692,2.1083570262598862e-05,0.00031845035502163916
2801500300,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Orchard Crop Unspecified""",0.2293420585921877,0.05492771334222793,2.113526491512578,0.0018673234547182656,0.0769427373589406,0.1371997340125934,0.040601983185620326,1.317499453664834,0.0014099905619065936,0.05231176669632074,0.03064661926599487,0.0016213640768672,0.2484905898570433,0.00014153638150056285,0.007517381229069803,0.0002891809438648929,0.0008315607465245728,0.005996555354618362,2.2772937704183922e-05,0.00023071215532616108,0.01861348746189615,0.0009731768670712801,0.15057987962091596,6.637942189484891e-05,0.004614466160109213,0.004221241310063284,0.001029824221250998,0.04075184569618614,4.4012903259346284e-05,0.0014439936440282855,0.03837179580531342,0.009869804313285033,0.3502081687654737,0.00018263124824208755,0.010824417502271607,0.02589138740478889,0.008054991726769467,0.2355871673675305,0.0002525269749761204,0.007570118092253436,0.16613745939304894,0.034867435505476385,1.527122981027625,0.0012415795358942227,0.05701115237677352
2801500500,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Vine Crop Unspecified""",0.0019414806819862609,0.1305786850893404,4.321335340567197,0.6619118125189407,0.07662580143985222,0.0014813221979950724,0.10053264300443379,3.249438351619233,0.49426819352565576,0.05858650089750019,0.00016348142079720116,0.002698372515021226,0.09540173609867035,0.02743647710537689,0.0014426913154030171,1.7865120342624194e-05,0.0013304161909896207,0.03533767700708262,0.007057718149536993,0.0007371721652875594,5.033242066099328e-05,0.003942422467301444,0.18158085577613498,0.03173305671817983,0.002417773680290974,3.8325457571204596e-05,0.004025920162741381,0.15357568173922578,0.023183870976363936,0.002505587646786421,0.00019015406547391453,0.01804891067543632,0.6060010349016814,0.07823249543693511,0.010936075757076781,0.00027053245403941834,0.01863435493238631,0.6165710378414735,0.09204300278712038,0.011162340631263062,0.001257922806519379,0.08392912123408677,2.8154314074149007,0.4383457773616409,0.04885842203471506
2280003200,"""Mobile Sources;Marine Vessels""",0.14542387671651696,56.78739199031525,82.79870223474603,93.53705736057495,1.6263823999632523,0.07453040405908475,33.60534608857103,39.639145531198146,54.3055348867687,0.8281325720504423,0.022465478352832736,8.601961823774161,13.850184617255415,14.029181345215541,0.26064687653942853,0.0003426226884979345,0.1989438546522913,0.16906677828351369,0.28744845682977826,0.003913490320688026,0.005881949653230331,2.9554460853165296,4.176433996023925,3.5508941577551028,0.0648762261063594,0.002505386935176291,1.0908973522651957,1.4334159698851856,1.7448100591751006,0.027035926778721697,0.03969803499587546,10.33479679122226,23.53045530135535,19.619188419830195,0.44177730772933305,0.020801996740909278,8.298255265929328,13.369895169137859,13.156576107260852,0.2616442011553867,0.09478937697032165,37.08397168686477,52.10290141183309,61.21766306303975,1.0193783977106792
2801500150,"""Miscellaneous Area Sources;Agriculture Production - Crops;Agricultural Field Burning - whole field set on fire;Field Crop is Corn: Burning Techniques Not Important""",0.07978165749126179,0.05321008845854409,1.0980845790300005,0.0194466754058469,0.03270852745116022,0.04734250941045244,0.033424165364519275,0.6489836251135873,0.011739290987173951,0.019418205767384365,0.023683722219117805,0.015067900419853238,0.3359187971566715,0.00535038343222006,0.01078751571711724,0.0003979204861018772,0.00035070242751528326,0.005746911679130969,0.00010965401629434469,0.00016031725031579328,0.0011427471678402644,0.0005590510577450815,0.014814546426531456,0.00030291059321973677,0.0003202505881923632,0.001140035216945686,0.0007680909584013881,0.015422933041567284,0.00029557622669159234,0.0004088109328768982,0.0060747227290561725,0.0030401780172914033,0.07719776130328607,0.001648860108398665,0.0016134270007057228,0.015443519257299147,0.010486507466897317,0.21386913379399927,0.0036808178520077264,0.00665122709761134,0.0445172084816362,0.029215468365536516,0.6117633912429018,0.010975194202068382,0.017717007938415952
