Sector: ,SCC: ,SCC Descriptions: ,NH3 (kg) Emissions,NOX (kg) Emissions,PM25-PRI (kg) Emissions,PM2_5 (kg) Emissions,SO2 (kg) Emissions,VOC (kg) Emissions,Deaths from NH3 to TotalPop,Deaths from NOX to TotalPop,Deaths from PM25-PRI to TotalPop,Deaths from PM2_5 to TotalPop,Deaths from SO2 to TotalPop,Deaths from VOC to TotalPop,Deaths from NH3 to WhiteNoLat,Deaths from NOX to WhiteNoLat,Deaths from PM25-PRI to WhiteNoLat,Deaths from PM2_5 to WhiteNoLat,Deaths from SO2 to WhiteNoLat,Deaths from VOC to WhiteNoLat,Deaths from NH3 to Black,Deaths from NOX to Black,Deaths from PM25-PRI to Black,Deaths from PM2_5 to Black,Deaths from SO2 to Black,Deaths from VOC to Black,Deaths from NH3 to Native,Deaths from NOX to Native,Deaths from PM25-PRI to Native,Deaths from PM2_5 to Native,Deaths from SO2 to Native,Deaths from VOC to Native,Deaths from NH3 to Asian,Deaths from NOX to Asian,Deaths from PM25-PRI to Asian,Deaths from PM2_5 to Asian,Deaths from SO2 to Asian,Deaths from VOC to Asian,Deaths from NH3 to Other,Deaths from NOX to Other,Deaths from PM25-PRI to Other,Deaths from PM2_5 to Other,Deaths from SO2 to Other,Deaths from VOC to Other,Deaths from NH3 to Latino,Deaths from NOX to Latino,Deaths from PM25-PRI to Latino,Deaths from PM2_5 to Latino,Deaths from SO2 to Latino,Deaths from VOC to Latino,Deaths from NH3 to Poverty,Deaths from NOX to Poverty,Deaths from PM25-PRI to Poverty,Deaths from PM2_5 to Poverty,Deaths from SO2 to Poverty,Deaths from VOC to Poverty,Deaths from NH3 to TwoXPov,Deaths from NOX to TwoXPov,Deaths from PM25-PRI to TwoXPov,Deaths from PM2_5 to TwoXPov,Deaths from SO2 to TwoXPov,Deaths from VOC to TwoXPov
afdust,2325030000,"""Industrial Processes;Mining and Quarrying: SIC 14;Sand and Gravel;Total""",,,665548.0433625915,,,,0,0,12.39631956295535,0,0,0,0,0,7.563508778876857,0,0,0,0,0,0.8787596913899758,0,0,0,0,0,0.04911994080692976,0,0,0,0,0,0.7489742325929949,0,0,0,0,0,0.38866557753682324,0,0,0,0,0,2.767291356910809,0,0,0,0,0,1.6128994924939686,0,0,0,0,0,8.377567546334662,0,0,0
np_oilgas,2310011100,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Heater Treater""",,1.0285009417137774e+07,768691.7665637692,,20518.14670684572,552152.0660686479,0,13.980685880763135,6.713500264706752,0,0.0682870863981451,0.28185628151435976,0,9.675870905920066,3.997139847235372,0,0.04606560173419008,0.1673329139737229,0,1.3155641420322801,0.7232654929272854,0,0.008586545784742746,0.026312645884331177,0,0.1912330312994024,0.06516738926507415,0,0.0007558523454619791,0.0026694573522764342,0,0.23841238764783615,0.1518067797588925,0,0.001556827104291911,0.005270591159035652,0,0.3405669468143105,0.1465167066678421,0,0.0016468721322162427,0.005744668615470811,0,2.219038460214428,1.6296040397979394,0,0.0096753872966292,0.07452600407114629,0,2.190043830501484,1.0921045331846666,0,0.010635007690391218,0.04573907558265684,0,8.398431463329192,4.012022351784869,0,0.04201051104152354,0.1658778339574193
np_oilgas,2310021100,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Gas well heaters""",,3.5684853379371025e+07,2.691295550491406e+06,,18616.39251243349,1.934781202295843e+06,0,54.41436254974806,24.794397064846063,0,0.06731292594367896,0.9515958425179134,0,39.894313898900386,16.560263290321135,0,0.046884534610776574,0.6392844320995094,0,6.713376868385967,3.7280396120348347,0,0.008467437941382092,0.1292445515106023,0,0.6416185897743352,0.2334688347586187,0,0.00023325133823702792,0.010462725445803794,0,0.9072959165590454,0.5491365698023725,0,0.0027633235786217823,0.01650381343975039,0,1.252055311174374,0.5460344023905025,0,0.0013012221224990494,0.020401763540815427,0,5.005701978084717,3.1774543519092924,0,0.007663156370927545,0.13569855625369562,0,8.656007527797621,4.069628030969502,0,0.008980785878420943,0.16117344641563652,0,33.01149704324627,15.064202365942236,0,0.04523667181772648,0.5647562385993993
np_oilgas,2310021602,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Gas Well Venting - Recompletions""",,,,,,7.373307657148499e+06,0,0,0,0,0,2.1633816343295935,0,0,0,0,0,1.6223536048878053,0,0,0,0,0,0.11107689125459536,0,0,0,0,0,0.014091141531914753,0,0,0,0,0,0.03875247697220206,0,0,0,0,0,0.04309183033751653,0,0,0,0,0,0.3340156837658755,0,0,0,0,0,0.2819037769131477,0,0,0,0,0,1.4253468887088037
np_oilgas,2310021403,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Nat Gas Fired 4Cycle Rich Burn Compressor Engines 500+ HP w/NSCR""",,1.562382124853438e+07,105754.99013442818,,6534.525421097001,327927.86438419647,0,16.190916697632623,1.6652015123712063,0,0.0259361056027483,0.2633228065533525,0,9.89655365941604,0.8675491585967318,0,0.01604871316698033,0.1210483636307907,0,1.564338514597479,0.21658996998440977,0,0.0037236896308736173,0.025847749212141953,0,0.177287988585441,0.011543947178166156,0,0.0002959790659306611,0.001541266844048116,0,0.280894076694736,0.04941896471271332,0,0.0006413165119055781,0.006624896707800997,0,0.334466621768442,0.031366963124400495,0,0.0006072906931042615,0.004210814194892258,0,3.9373758212924765,0.4887325086320061,0,0.004619116516898873,0.10404971585530592,0,2.7889718437182194,0.29776735832125306,0,0.004240169590921604,0.05079131630900288,0,9.447476013471235,0.9692490575747881,0,0.015597195634879532,0.14865950192870167
np_oilgas,2310021351,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Lateral Compressors 4 Cycle Rich Burn""",,5.3399239110279895e+07,824615.0627495623,,24389.96847307726,906172.0451537141,0,90.50899997660962,9.701293867677474,0,0.13691708706748532,0.4761075458218422,0,68.03496263374494,6.90457268314881,0,0.09321265357476731,0.3604765011942711,0,12.261033010472385,1.446771343852798,0,0.022149768036847952,0.06492600763902164,0,0.6556216554976934,0.053902128966957744,0,0.0005802290649418461,0.0035466619947125792,0,1.8478718252503188,0.30315665444124723,0,0.005203974666371311,0.008888849537389784,0,1.798430057054768,0.20278125160939028,0,0.0027928015655394557,0.009625190911495078,0,5.911080843736637,0.7901098126821464,0,0.012977660252912774,0.028644334904324942,0,13.554729082991273,1.398370270324845,0,0.019022977864484505,0.07316192956792922,0,56.78907285942615,6.2705383841077476,0,0.09037103587080932,0.29529071482469094
np_oilgas,2310023513,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Fugitives: Open Ended Lines""",,,,,,357660.80975300015,0,0,0,0,0,0.2619933433977469,0,0,0,0,0,0.17510734554038626,0,0,0,0,0,0.06607339158568386,0,0,0,0,0,0.002326520391343386,0,0,0,0,0,0.0033217810989865366,0,0,0,0,0,0.0044813384475292685,0,0,0,0,0,0.01068296677160547,0,0,0,0,0,0.04924485198598994,0,0,0,0,0,0.14897263320084705
np_oilgas,2310002421,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil And Gas Production;Cold Vents""",,0,0,,0,6549.178582758599,0,0,0,0,0,0.00409335185223319,0,0,0,0,0,0.0018143858735268866,0,0,0,0,0,0.0005825867471484484,0,0,0,0,0,1.2323796672667472e-05,0,0,0,0,0,0.0001069180291397456,0,0,0,0,0,5.838793460317998e-05,0,0,0,0,0,0.0015187494623742875,0,0,0,0,0,0.000708255630529877,0,0,0,0,0,0.0023831116532173975
np_oilgas,2310011504,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Fugitives:  Pumps""",,0,0,,0,4.0593015173507007e+06,0,0,0,0,0,2.103804949641006,0,0,0,0,0,1.2347683052315819,0,0,0,0,0,0.20353643249181935,0,0,0,0,0,0.02029784141666326,0,0,0,0,0,0.04030347129658212,0,0,0,0,0,0.04297635745275672,0,0,0,0,0,0.5619225389145301,0,0,0,0,0,0.34361601625284005,0,0,0,0,0,1.2336993112610222
np_oilgas,2310010700,"""Industrial Processes;Oil and Gas Production: SIC 13;Crude Petroleum; Oil well fugitives""",,,,,,2.0024422871677503e+07,0,0,0,0,0,5.9776054901577975,0,0,0,0,0,4.419331408303247,0,0,0,0,0,0.3198209104150894,0,0,0,0,0,0.045658805841255534,0,0,0,0,0,0.10751304057714127,0,0,0,0,0,0.11119678090877867,0,0,0,0,0,0.9740845228831677,0,0,0,0,0,0.7740418535631239,0,0,0,0,0,3.9401750750999573
np_oilgas,2310002000,"""Industrial Processes;Oil and Gas Production: SIC 13;All Processes : Off-shore;Total: All Processes""",,0,0,,0,141.66942968745002,0,0,0,0,0,7.224757882491678e-05,0,0,0,0,0,3.287210011947345e-05,0,0,0,0,0,7.96781903283342e-06,0,0,0,0,0,2.2484635393868613e-07,0,0,0,0,0,1.5674649668164686e-06,0,0,0,0,0,1.0924521419158163e-06,0,0,0,0,0,2.852289599086865e-05,0,0,0,0,0,1.2433902816145749e-05,0,0,0,0,0,4.211414574899321e-05
np_oilgas,2310012522,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Production;Fugitives; Flanges: Oil/Water""",,0,0,,0,0.00816412250337,0,0,0,0,0,4.153521642730699e-09,0,0,0,0,0,1.887086837984705e-09,0,0,0,0,0,4.5759265889055975e-10,0,0,0,0,0,1.2921150019559531e-11,0,0,0,0,0,9.013739051874192e-11,0,0,0,0,0,6.279232687318984e-11,0,0,0,0,0,1.642991265818829e-09,0,0,0,0,0,7.149698324221638e-10,0,0,0,0,0,2.4208119271605195e-09
np_oilgas,2310000550,"""Industrial Processes;Oil and Gas Exploration and Production;All Processes;Produced Water""",,0,0,,0,4.0853427775559925e+07,0,0,0,0,0,21.132955097326608,0,0,0,0,0,12.55654680846183,0,0,0,0,0,3.187932188809318,0,0,0,0,0,0.18131046026546632,0,0,0,0,0,0.46498584572042617,0,0,0,0,0,0.3895531711639968,0,0,0,0,0,4.3526265991163315,0,0,0,0,0,3.437405813354862,0,0,0,0,0,12.651036000805995
np_oilgas,2310023251,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Lateral Compressors 4 Cycle Lean Burn""",,724199.214396171,8539.133364075074,,502.74978269584204,84590.82665678547,0,1.1750650949070682,0.09996444693765541,0,0.002168501228294598,0.05121727223782799,0,0.8524855078833087,0.06512970285078919,0,0.0015032583620493655,0.03456618297957693,0,0.19293093992103746,0.02411952166026722,0,0.00044012193659079626,0.011286781322178203,0,0.019735653996111616,0.001345420025101431,0,1.7466068064430345e-05,0.0008877370546903176,0,0.015345021641345076,0.001588771711904595,0,3.845819024593295e-05,0.0006458148095496879,0,0.030458576316028788,0.0020561161223956385,0,4.339612573910514e-05,0.0010995907660613416,0,0.06410939625031833,0.005724914778378718,0,0.00012580054752128097,0.0027311653964132857,0,0.20560686217589247,0.018099861650305624,0,0.00036176144891982026,0.00946624082430369,0,0.6851743533653376,0.05816680279841635,0,0.0013076219396108717,0.029289185130527366
np_oilgas,2310022506,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Fugitives; Other: Gas""",,0,0,,0,37.1653192119,0,0,0,0,0,3.690345159664266e-05,0,0,0,0,0,1.5645852859547064e-05,0,0,0,0,0,7.194454886622037e-06,0,0,0,0,0,1.0495342204534923e-07,0,0,0,0,0,1.2320936940141611e-06,0,0,0,0,0,4.7445407166830017e-07,0,0,0,0,0,1.2251642637659716e-05,0,0,0,0,0,6.4412924664392375e-06,0,0,0,0,0,2.144099135381589e-05
np_oilgas,2310122100,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Exploration;Mud Degassing""",,0,0,,0,25.2736842201,0,0,0,0,0,2.5095604420084633e-05,0,0,0,0,0,1.0639714693058108e-05,0,0,0,0,0,4.892476685558234e-06,0,0,0,0,0,7.137189691324922e-08,0,0,0,0,0,8.378655776560107e-07,0,0,0,0,0,3.226449617474115e-07,0,0,0,0,0,8.33153058809255e-06,0,0,0,0,0,4.380298348317903e-06,0,0,0,0,0,1.4580604061841013e-05
np_oilgas,2310012515,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Production;Fugitives; Valves: Oil""",,0,0,,0,0.32939699562704994,0,0,0,0,0,1.6797586896074322e-07,0,0,0,0,0,7.642608861489806e-08,0,0,0,0,0,1.8524672114151897e-08,0,0,0,0,0,5.227438793261401e-10,0,0,0,0,0,3.64424243431925e-09,0,0,0,0,0,2.5399273950554323e-09,0,0,0,0,0,6.631819401362226e-08,0,0,0,0,0,2.8909158101584488e-08,0,0,0,0,0,9.791493135750119e-08
np_oilgas,2310022105,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Diesel Engines""",,4001.4884547131996,254.26157524604997,,341.17442509919994,479.7138034529999,0,0.0061322899212670956,0.004167834313906078,0,0.0018651078938326713,0.00045139721988963615,0,0.0031620778722526548,0.0017299863250390098,0,0.0008651798281403863,0.00019219452888735727,0,0.0009646164378188394,0.0008241137705856678,0,0.0002713010154827684,8.577211693901017e-05,0,3.322235818078802e-05,1.3211892099097637e-05,0,7.726098327177443e-06,1.29083441413415e-06,0,0.000202459111024591,0.00015320002359997696,0,7.449876734770918e-05,1.4762947031549484e-05,0,9.872669125770814e-05,5.746534221964138e-05,0,2.914554432591307e-05,5.863068002085464e-06,0,0.0016711874373706614,0.0013898569565571506,0,0.0006172566371240734,0.0001515137242467182,0,0.0009648475650275343,0.0007404322955408035,0,0.00030886398571321086,7.872454395944425e-05,0,0.0037161006098639935,0.0024176112580191074,0,0.0011243660155654932,0.00026231318603959716
np_oilgas,2310121401,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Exploration;Oil Well Pneumatic Pumps""",,112308.595815,,,,9.944569218642208e+07,0,0.09822801814591431,0,0,0,41.65070766818486,0,0.08069068174146915,0,0,0,28.55532347103512,0,0.006468469862235751,0,0,0,4.673103509625516,0,0.0010167265895680952,0,0,0,0.4082279636170424,0,0.0017801531327682235,0,0,0,0.794921421418993,0,0.0016611805445049352,0,0,0,0.8372744538742425,0,0.006610806262842418,0,0,0,6.381856851276311,0,0.012754297353467163,0,0,0,6.7164734740082475,0,0.06446279614755017,0,0,0,25.26848668056658
np_oilgas,2310021302,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Natural Gas Fired 4Cycle Rich Burn Compressor Engines 50 To 499 HP""",,1.6396960929187036e+08,1.3697744516662247e+06,,46911.96908475391,2.5448186754244007e+06,0,237.6449735348779,12.009591048165968,0,0.1829940728842407,1.2080201323349644,0,168.5338952724527,8.355353055984503,0,0.12704356102415992,0.7607167364119968,0,30.33797023572033,1.827994601795795,0,0.028620888688891732,0.15190253817731025,0,2.7032943755910037,0.12160121936931227,0,0.001372183451767991,0.012850437664058594,0,3.721709888972182,0.24197712294933094,0,0.004158476281258695,0.018146737772675375,0,5.243036394685626,0.2698670103114964,0,0.003912283122598855,0.023432523495287672,0,27.105067353129144,1.1927980410766577,0,0.01788668037609634,0.24097115835610092,0,38.92490893094871,1.957035811113538,0,0.028549359070481985,0.21467870653407423,0,141.70937391384808,7.3159654858496594,0,0.11343178514274342,0.699133267943153
np_oilgas,2310011201,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Tank Truck/Railcar Loading: Crude Oil""",,0,0,,0,3.514808992058321e+07,0,0,0,0,0,12.848185664677512,0,0,0,0,0,7.787611422293509,0,0,0,0,0,1.2411258154783298,0,0,0,0,0,0.13300190767718928,0,0,0,0,0,0.28564081448222867,0,0,0,0,0,0.25462629721937946,0,0,0,0,0,3.1461793961488653,0,0,0,0,0,2.0219533548043773,0,0,0,0,0,7.672797071496324
np_oilgas,2310023202,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;CBM Fired 4Cycle Lean Burn Compressor Engines 50 To 499 HP""",,2.890542468277796e+06,34082.80437225,,2006.6558779974373,369933.66631494305,0,4.424352311753993,0.4105276960472813,0,0.008598182325318145,0.22012219092813884,0,3.169011964723996,0.2626367400841151,0,0.005882982024143603,0.1468122682661874,0,0.8197976459506006,0.10717792485818271,0,0.001853217132503637,0.05146163918057792,0,0.05216300011199319,0.004377888736034369,0,5.51778431842078e-05,0.003240821104669844,0,0.05664961765964223,0.006446978261250177,0,0.0001532423551858418,0.002738194794729861,0,0.09139914843453778,0.007030781980949581,0,0.00015741659372491451,0.0037615533167537725,0,0.23533094003094662,0.022857383093278158,0,0.000496146385068645,0.012107714734978042,0,0.7766617325321563,0.07485010482288353,0,0.0014397435411166567,0.04071660791046414,0,2.5817533085413538,0.23843102051751136,0,0.0051822209994607914,0.1260514297336823
np_oilgas,2310011450,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Wellhead""",,0,0,,0,1.1097318174068189e+08,0,0,0,0,0,49.15997316462029,0,0,0,0,0,28.441382253503917,0,0,0,0,0,4.364719114930173,0,0,0,0,0,0.45879880974856363,0,0,0,0,0,0.8946162517520811,0,0,0,0,0,0.9890352039262309,0,0,0,0,0,14.011421501805483,0,0,0,0,0,7.97048785776186,0,0,0,0,0,28.83580089855945
